Model 1,Model 2,Model 3,Model 4,Model 5,Model 6,Model 7,Model 8,Model 9,generation
20000,124343,105313,121271,101817,20000.0,20000.0,20000.0,20000.0,0.89675
20000,124371,105346,121300,101851,20000.0,20000.0,20000.0,20000.0,0.8968
20000,124400,105379,121329,101884,20000.0,20000.0,20000.0,20000.0,0.89685
20000,124428,105411,121359,101917,20000.0,20000.0,20000.0,20000.0,0.8969
20000,124457,105444,121388,101951,20000.0,20000.0,20000.0,20000.0,0.89695
20000,124486,105477,121418,101984,20000.0,20000.0,20000.0,20000.0,0.897
20000,124514,105510,121447,102017,20000.0,20000.0,20000.0,20000.0,0.89705
20000,124543,105542,121477,102051,20000.0,20000.0,20000.0,20000.0,0.8971
20000,124572,105575,121506,102084,20000.0,20000.0,20000.0,20000.0,0.89715
20000,124600,105608,121535,102117,20000.0,20000.0,20000.0,20000.0,0.8972
20000,124629,105641,121565,102151,20000.0,20000.0,20000.0,20000.0,0.89725
20000,124658,105674,121594,102184,20000.0,20000.0,20000.0,20000.0,0.8973
20000,124687,105707,121624,102218,20000.0,20000.0,20000.0,20000.0,0.89735
20000,124715,105739,121653,102251,20000.0,20000.0,20000.0,20000.0,0.8974
20000,124744,105772,121683,102285,20000.0,20000.0,20000.0,20000.0,0.89745
20000,124773,105805,121712,102318,20000.0,20000.0,20000.0,20000.0,0.8975
20000,124801,105838,121742,102351,20000.0,20000.0,20000.0,20000.0,0.89755
20000,124830,105871,121771,102385,20000.0,20000.0,20000.0,20000.0,0.8976
20000,124859,105904,121801,102418,20000.0,20000.0,20000.0,20000.0,0.89765
20000,124888,105937,121830,102452,20000.0,20000.0,20000.0,20000.0,0.8977
20000,124916,105970,121860,102485,20000.0,20000.0,20000.0,20000.0,0.89775
20000,124945,106003,121889,102519,20000.0,20000.0,20000.0,20000.0,0.8978
20000,124974,106036,121919,102553,20000.0,20000.0,20000.0,20000.0,0.89785
20000,125003,106068,121949,102586,20000.0,20000.0,20000.0,20000.0,0.8979
20000,125032,106101,121978,102620,20000.0,20000.0,20000.0,20000.0,0.89795
20000,125060,106134,122008,102653,20000.0,20000.0,20000.0,20000.0,0.898
20000,125089,106167,122037,102687,20000.0,20000.0,20000.0,20000.0,0.89805
20000,125118,106200,122067,102720,20000.0,20000.0,20000.0,20000.0,0.8981
20000,125147,106233,122096,102754,20000.0,20000.0,20000.0,20000.0,0.89815
20000,125176,106266,122126,102788,20000.0,20000.0,20000.0,20000.0,0.8982
20000,125204,106299,122156,102821,20000.0,20000.0,20000.0,20000.0,0.89825
20000,125233,106332,122185,102855,20000.0,20000.0,20000.0,20000.0,0.8983
20000,125262,106366,122215,102889,20000.0,20000.0,20000.0,20000.0,0.89835
20000,125291,106399,122244,102922,20000.0,20000.0,20000.0,20000.0,0.8984
20000,125320,106432,122274,102956,20000.0,20000.0,20000.0,20000.0,0.89845
20000,125349,106465,122304,102990,20000.0,20000.0,20000.0,20000.0,0.8985
20000,125378,106498,122333,103023,20000.0,20000.0,20000.0,20000.0,0.89855
20000,125406,106531,122363,103057,20000.0,20000.0,20000.0,20000.0,0.8986
20000,125435,106564,122393,103091,20000.0,20000.0,20000.0,20000.0,0.89865
20000,125464,106597,122422,103124,20000.0,20000.0,20000.0,20000.0,0.8987
20000,125493,106630,122452,103158,20000.0,20000.0,20000.0,20000.0,0.89875
20000,125522,106663,122482,103192,20000.0,20000.0,20000.0,20000.0,0.8988
20000,125551,106697,122511,103226,20000.0,20000.0,20000.0,20000.0,0.89885
20000,125580,106730,122541,103259,20000.0,20000.0,20000.0,20000.0,0.8989
20000,125609,106763,122571,103293,20000.0,20000.0,20000.0,20000.0,0.89895
20000,125638,106796,122601,103327,20000.0,20000.0,20000.0,20000.0,0.899
20000,125667,106829,122630,103361,20000.0,20000.0,20000.0,20000.0,0.89905
20000,125696,106862,122660,103395,20000.0,20000.0,20000.0,20000.0,0.8991
20000,125724,106896,122690,103428,20000.0,20000.0,20000.0,20000.0,0.89915
20000,125753,106929,122719,103462,20000.0,20000.0,20000.0,20000.0,0.8992
20000,125782,106962,122749,103496,20000.0,20000.0,20000.0,20000.0,0.89925
20000,125811,106995,122779,103530,20000.0,20000.0,20000.0,20000.0,0.8993
20000,125840,107029,122809,103564,20000.0,20000.0,20000.0,20000.0,0.89935
20000,125869,107062,122839,103598,20000.0,20000.0,20000.0,20000.0,0.8994
20000,125898,107095,122868,103632,20000.0,20000.0,20000.0,20000.0,0.89945
20000,125927,107128,122898,103666,20000.0,20000.0,20000.0,20000.0,0.8995
20000,125956,107162,122928,103699,20000.0,20000.0,20000.0,20000.0,0.89955
20000,125985,107195,122958,103733,20000.0,20000.0,20000.0,20000.0,0.8996
20000,126014,107228,122988,103767,20000.0,20000.0,20000.0,20000.0,0.89965
20000,126043,107262,123017,103801,20000.0,20000.0,20000.0,20000.0,0.8997
20000,126072,107295,123047,103835,20000.0,20000.0,20000.0,20000.0,0.89975
20000,126101,107328,123077,103869,20000.0,20000.0,20000.0,20000.0,0.8998
20000,126130,107362,123107,103903,20000.0,20000.0,20000.0,20000.0,0.89985
20000,126160,107395,123137,103937,20000.0,20000.0,20000.0,20000.0,0.8999
20000,126189,107428,123166,103971,20000.0,20000.0,20000.0,20000.0,0.89995
20000,126218,107462,123196,104005,2000.0,400.0,2000.0,400.0,0.9
20000,126247,107495,123226,104039,2005.0,401.0,2000.0,400.0,0.90005
20000,126276,107529,123256,104073,2009.0,402.0,2000.0,400.0,0.9001
20000,126305,107562,123286,104107,2014.0,404.0,2000.0,400.0,0.90015
20000,126334,107596,123316,104141,2019.0,405.0,2000.0,400.0,0.9002
20000,126363,107629,123346,104175,2023.0,406.0,2000.0,400.0,0.90025
20000,126392,107662,123376,104210,2028.0,408.0,2000.0,400.0,0.9003
20000,126421,107696,123406,104244,2033.0,409.0,2000.0,400.0,0.90035
20000,126450,107729,123435,104278,2037.0,410.0,2000.0,400.0,0.9004
20000,126479,107763,123465,104312,2042.0,411.0,2000.0,400.0,0.90045
20000,126509,107796,123495,104346,2047.0,413.0,2000.0,400.0,0.9005
20000,126538,107830,123525,104380,2051.0,414.0,2000.0,400.0,0.90055
20000,126567,107863,123555,104414,2056.0,415.0,2000.0,400.0,0.9006
20000,126596,107897,123585,104448,2061.0,416.0,2000.0,400.0,0.90065
20000,126625,107930,123615,104483,2066.0,418.0,2000.0,400.0,0.9007
20000,126654,107964,123645,104517,2070.0,419.0,2000.0,400.0,0.90075
20000,126684,107998,123675,104551,2075.0,420.0,2000.0,400.0,0.9008
20000,126713,108031,123705,104585,2080.0,422.0,2000.0,400.0,0.90085
20000,126742,108065,123735,104619,2085.0,423.0,2000.0,400.0,0.9009
20000,126771,108098,123765,104654,2089.0,424.0,2000.0,400.0,0.90095
20000,126800,108132,123795,104688,2094.0,426.0,2000.0,400.0,0.901
20000,126829,108165,123825,104722,2099.0,427.0,2000.0,400.0,0.90105
20000,126859,108199,123855,104756,2104.0,428.0,2000.0,400.0,0.9011
20000,126888,108233,123885,104791,2109.0,430.0,2000.0,400.0,0.90115
20000,126917,108266,123915,104825,2114.0,431.0,2000.0,400.0,0.9012
20000,126946,108300,123945,104859,2119.0,432.0,2000.0,400.0,0.90125
20000,126976,108334,123975,104893,2123.0,434.0,2000.0,400.0,0.9013
20000,127005,108367,124005,104928,2128.0,435.0,2000.0,400.0,0.90135
20000,127034,108401,124035,104962,2133.0,436.0,2000.0,400.0,0.9014
20000,127063,108435,124065,104996,2138.0,438.0,2000.0,400.0,0.90145
20000,127093,108468,124095,105031,2143.0,439.0,2000.0,400.0,0.9015
20000,127122,108502,124126,105065,2148.0,440.0,2000.0,400.0,0.90155
20000,127151,108536,124156,105100,2153.0,442.0,2000.0,400.0,0.9016
20000,127180,108570,124186,105134,2158.0,443.0,2000.0,400.0,0.90165
20000,127210,108603,124216,105168,2163.0,445.0,2000.0,400.0,0.9017
20000,127239,108637,124246,105203,2168.0,446.0,2000.0,400.0,0.90175
20000,127268,108671,124276,105237,2173.0,447.0,2000.0,400.0,0.9018
20000,127298,108705,124306,105272,2178.0,449.0,2000.0,400.0,0.90185
20000,127327,108738,124336,105306,2183.0,450.0,2000.0,400.0,0.9019
20000,127356,108772,124366,105340,2188.0,452.0,2000.0,400.0,0.90195
20000,127386,108806,124397,105375,2193.0,453.0,2000.0,400.0,0.902
20000,127415,108840,124427,105409,2198.0,454.0,2000.0,400.0,0.90205
20000,127444,108874,124457,105444,2203.0,456.0,2000.0,400.0,0.9021
20000,127474,108907,124487,105478,2208.0,457.0,2000.0,400.0,0.90215
20000,127503,108941,124517,105513,2213.0,459.0,2000.0,400.0,0.9022
20000,127532,108975,124547,105547,2218.0,460.0,2000.0,400.0,0.90225
20000,127562,109009,124578,105582,2224.0,461.0,2000.0,400.0,0.9023
20000,127591,109043,124608,105616,2229.0,463.0,2000.0,400.0,0.90235
20000,127620,109077,124638,105651,2234.0,464.0,2000.0,400.0,0.9024
20000,127650,109111,124668,105686,2239.0,466.0,2000.0,400.0,0.90245
20000,127679,109145,124699,105720,2244.0,467.0,2000.0,400.0,0.9025
20000,127709,109179,124729,105755,2249.0,469.0,2000.0,400.0,0.90255
20000,127738,109212,124759,105789,2255.0,470.0,2000.0,400.0,0.9026
20000,127767,109246,124789,105824,2260.0,472.0,2000.0,400.0,0.90265
20000,127797,109280,124819,105859,2265.0,473.0,2000.0,400.0,0.9027
20000,127826,109314,124850,105893,2270.0,475.0,2000.0,400.0,0.90275
20000,127856,109348,124880,105928,2275.0,476.0,2000.0,400.0,0.9028
20000,127885,109382,124910,105963,2281.0,478.0,2000.0,400.0,0.90285
20000,127915,109416,124941,105997,2286.0,479.0,2000.0,400.0,0.9029
20000,127944,109450,124971,106032,2291.0,481.0,2000.0,400.0,0.90295
20000,127974,109484,125001,106067,2296.0,482.0,2000.0,400.0,0.903
20000,128003,109518,125031,106101,2302.0,484.0,2000.0,400.0,0.90305
20000,128033,109552,125062,106136,2307.0,485.0,2000.0,400.0,0.9031
20000,128062,109586,125092,106171,2312.0,487.0,2000.0,400.0,0.90315
20000,128092,109620,125122,106205,2318.0,488.0,2000.0,400.0,0.9032
20000,128121,109655,125153,106240,2323.0,490.0,2000.0,400.0,0.90325
20000,128151,109689,125183,106275,2328.0,491.0,2000.0,400.0,0.9033
20000,128180,109723,125213,106310,2334.0,493.0,2000.0,400.0,0.90335
20000,128210,109757,125244,106344,2339.0,494.0,2000.0,400.0,0.9034
20000,128239,109791,125274,106379,2345.0,496.0,2000.0,400.0,0.90345
20000,128269,109825,125305,106414,2350.0,497.0,2000.0,400.0,0.9035
20000,128298,109859,125335,106449,2355.0,499.0,2000.0,400.0,0.90355
20000,128328,109893,125365,106484,2361.0,500.0,2000.0,400.0,0.9036
20000,128357,109927,125396,106519,2366.0,502.0,2000.0,400.0,0.90365
20000,128387,109962,125426,106553,2372.0,503.0,2000.0,400.0,0.9037
20000,128416,109996,125456,106588,2377.0,505.0,2000.0,400.0,0.90375
20000,128446,110030,125487,106623,2383.0,507.0,2000.0,400.0,0.9038
20000,128476,110064,125517,106658,2388.0,508.0,2000.0,400.0,0.90385
20000,128505,110098,125548,106693,2394.0,510.0,2000.0,400.0,0.9039
20000,128535,110133,125578,106728,2399.0,511.0,2000.0,400.0,0.90395
20000,128564,110167,125609,106763,2405.0,513.0,2000.0,400.0,0.904
20000,128594,110201,125639,106798,2410.0,515.0,2000.0,400.0,0.90405
20000,128624,110235,125670,106833,2416.0,516.0,2000.0,400.0,0.9041
20000,128653,110270,125700,106868,2421.0,518.0,2000.0,400.0,0.90415
20000,128683,110304,125730,106903,2427.0,519.0,2000.0,400.0,0.9042
20000,128712,110338,125761,106937,2433.0,521.0,2000.0,400.0,0.90425
20000,128742,110372,125791,106972,2438.0,523.0,2000.0,400.0,0.9043
20000,128772,110407,125822,107007,2444.0,524.0,2000.0,400.0,0.90435
20000,128801,110441,125852,107042,2449.0,526.0,2000.0,400.0,0.9044
20000,128831,110475,125883,107077,2455.0,528.0,2000.0,400.0,0.90445
20000,128861,110510,125913,107113,2461.0,529.0,2000.0,400.0,0.9045
20000,128890,110544,125944,107148,2466.0,531.0,2000.0,400.0,0.90455
20000,128920,110578,125974,107183,2472.0,532.0,2000.0,400.0,0.9046
20000,128950,110613,126005,107218,2478.0,534.0,2000.0,400.0,0.90465
20000,128979,110647,126036,107253,2484.0,536.0,2000.0,400.0,0.9047
20000,129009,110682,126066,107288,2489.0,537.0,2000.0,400.0,0.90475
20000,129039,110716,126097,107323,2495.0,539.0,2000.0,400.0,0.9048
20000,129069,110750,126127,107358,2501.0,541.0,2000.0,400.0,0.90485
20000,129098,110785,126158,107393,2507.0,542.0,2000.0,400.0,0.9049
20000,129128,110819,126188,107428,2512.0,544.0,2000.0,400.0,0.90495
20000,129158,110854,126219,107463,2518.0,546.0,2000.0,400.0,0.905
20000,129188,110888,126250,107499,2524.0,548.0,2000.0,400.0,0.90505
20000,129217,110923,126280,107534,2530.0,549.0,2000.0,400.0,0.9051
20000,129247,110957,126311,107569,2536.0,551.0,2000.0,400.0,0.90515
20000,129277,110992,126341,107604,2541.0,553.0,2000.0,400.0,0.9052
20000,129307,111026,126372,107639,2547.0,554.0,2000.0,400.0,0.90525
20000,129336,111061,126403,107675,2553.0,556.0,2000.0,400.0,0.9053
20000,129366,111095,126433,107710,2559.0,558.0,2000.0,400.0,0.90535
20000,129396,111130,126464,107745,2565.0,560.0,2000.0,400.0,0.9054
20000,129426,111164,126495,107780,2571.0,561.0,2000.0,400.0,0.90545
20000,129456,111199,126525,107816,2577.0,563.0,2000.0,400.0,0.9055
20000,129485,111233,126556,107851,2583.0,565.0,2000.0,400.0,0.90555
20000,129515,111268,126587,107886,2589.0,567.0,2000.0,400.0,0.9056
20000,129545,111302,126617,107921,2595.0,568.0,2000.0,400.0,0.90565
20000,129575,111337,126648,107957,2601.0,570.0,2000.0,400.0,0.9057
20000,129605,111372,126679,107992,2607.0,572.0,2000.0,400.0,0.90575
20000,129634,111406,126709,108027,2613.0,574.0,2000.0,400.0,0.9058
20000,129664,111441,126740,108063,2619.0,575.0,2000.0,400.0,0.90585
20000,129694,111475,126771,108098,2625.0,577.0,2000.0,400.0,0.9059
20000,129724,111510,126802,108133,2631.0,579.0,2000.0,400.0,0.90595
20000,129754,111545,126832,108169,2637.0,581.0,2000.0,400.0,0.906
20000,129784,111579,126863,108204,2643.0,583.0,2000.0,400.0,0.90605
20000,129814,111614,126894,108240,2649.0,584.0,2000.0,400.0,0.9061
20000,129844,111649,126925,108275,2655.0,586.0,2000.0,400.0,0.90615
20000,129874,111683,126955,108310,2661.0,588.0,2000.0,400.0,0.9062
20000,129903,111718,126986,108346,2667.0,590.0,2000.0,400.0,0.90625
20000,129933,111753,127017,108381,2674.0,592.0,2000.0,400.0,0.9063
20000,129963,111788,127048,108417,2680.0,594.0,2000.0,400.0,0.90635
20000,129993,111822,127079,108452,2686.0,595.0,2000.0,400.0,0.9064
20000,130023,111857,127109,108488,2692.0,597.0,2000.0,400.0,0.90645
20000,130053,111892,127140,108523,2698.0,599.0,2000.0,400.0,0.9065
20000,130083,111927,127171,108559,2705.0,601.0,2000.0,400.0,0.90655
20000,130113,111961,127202,108594,2711.0,603.0,2000.0,400.0,0.9066
20000,130143,111996,127233,108630,2717.0,605.0,2000.0,400.0,0.90665
20000,130173,112031,127264,108665,2723.0,607.0,2000.0,400.0,0.9067
20000,130203,112066,127294,108701,2730.0,609.0,2000.0,400.0,0.90675
20000,130233,112101,127325,108736,2736.0,610.0,2000.0,400.0,0.9068
20000,130263,112136,127356,108772,2742.0,612.0,2000.0,400.0,0.90685
20000,130293,112170,127387,108808,2749.0,614.0,2000.0,400.0,0.9069
20000,130323,112205,127418,108843,2755.0,616.0,2000.0,400.0,0.90695
20000,130353,112240,127449,108879,2761.0,618.0,2000.0,400.0,0.907
20000,130383,112275,127480,108914,2768.0,620.0,2000.0,400.0,0.90705
20000,130413,112310,127511,108950,2774.0,622.0,2000.0,400.0,0.9071
20000,130443,112345,127541,108986,2780.0,624.0,2000.0,400.0,0.90715
20000,130473,112380,127572,109021,2787.0,626.0,2000.0,400.0,0.9072
20000,130503,112415,127603,109057,2793.0,628.0,2000.0,400.0,0.90725
20000,130533,112450,127634,109093,2800.0,630.0,2000.0,400.0,0.9073
20000,130563,112485,127665,109128,2806.0,632.0,2000.0,400.0,0.90735
20000,130593,112520,127696,109164,2813.0,634.0,2000.0,400.0,0.9074
20000,130623,112554,127727,109200,2819.0,636.0,2000.0,400.0,0.90745
20000,130653,112589,127758,109235,2826.0,638.0,2000.0,400.0,0.9075
20000,130683,112624,127789,109271,2832.0,640.0,2000.0,400.0,0.90755
20000,130714,112659,127820,109307,2839.0,642.0,2000.0,400.0,0.9076
20000,130744,112694,127851,109343,2845.0,644.0,2000.0,400.0,0.90765
20000,130774,112729,127882,109379,2852.0,646.0,2000.0,400.0,0.9077
20000,130804,112765,127913,109414,2858.0,648.0,2000.0,400.0,0.90775
20000,130834,112800,127944,109450,2865.0,650.0,2000.0,400.0,0.9078
20000,130864,112835,127975,109486,2871.0,652.0,2000.0,400.0,0.90785
20000,130894,112870,128006,109522,2878.0,654.0,2000.0,400.0,0.9079
20000,130924,112905,128037,109558,2885.0,656.0,2000.0,400.0,0.90795
20000,130955,112940,128068,109593,2891.0,658.0,2000.0,400.0,0.908
20000,130985,112975,128099,109629,2898.0,660.0,2000.0,400.0,0.90805
20000,131015,113010,128130,109665,2905.0,662.0,2000.0,400.0,0.9081
20000,131045,113045,128161,109701,2911.0,664.0,2000.0,400.0,0.90815
20000,131075,113080,128192,109737,2918.0,666.0,2000.0,400.0,0.9082
20000,131105,113115,128223,109773,2925.0,668.0,2000.0,400.0,0.90825
20000,131136,113151,128254,109809,2932.0,670.0,2000.0,400.0,0.9083
20000,131166,113186,128286,109845,2938.0,672.0,2000.0,400.0,0.90835
20000,131196,113221,128317,109881,2945.0,674.0,2000.0,400.0,0.9084
20000,131226,113256,128348,109916,2952.0,676.0,2000.0,400.0,0.90845
20000,131257,113291,128379,109952,2959.0,679.0,2000.0,400.0,0.9085
20000,131287,113327,128410,109988,2966.0,681.0,2000.0,400.0,0.90855
20000,131317,113362,128441,110024,2972.0,683.0,2000.0,400.0,0.9086
20000,131347,113397,128472,110060,2979.0,685.0,2000.0,400.0,0.90865
20000,131377,113432,128503,110096,2986.0,687.0,2000.0,400.0,0.9087
20000,131408,113468,128535,110132,2993.0,689.0,2000.0,400.0,0.90875
20000,131438,113503,128566,110168,3000.0,691.0,2000.0,400.0,0.9088
20000,131468,113538,128597,110205,3007.0,693.0,2000.0,400.0,0.90885
20000,131499,113573,128628,110241,3014.0,696.0,2000.0,400.0,0.9089
20000,131529,113609,128659,110277,3021.0,698.0,2000.0,400.0,0.90895
20000,131559,113644,128690,110313,3028.0,700.0,2000.0,400.0,0.909
20000,131589,113679,128722,110349,3035.0,702.0,2000.0,400.0,0.90905
20000,131620,113715,128753,110385,3042.0,704.0,2000.0,400.0,0.9091
20000,131650,113750,128784,110421,3049.0,707.0,2000.0,400.0,0.90915
20000,131680,113785,128815,110457,3056.0,709.0,2000.0,400.0,0.9092
20000,131711,113821,128846,110493,3063.0,711.0,2000.0,400.0,0.90925
20000,131741,113856,128878,110529,3070.0,713.0,2000.0,400.0,0.9093
20000,131771,113891,128909,110566,3077.0,715.0,2000.0,400.0,0.90935
20000,131802,113927,128940,110602,3084.0,718.0,2000.0,400.0,0.9094
20000,131832,113962,128971,110638,3091.0,720.0,2000.0,400.0,0.90945
20000,131862,113998,129003,110674,3098.0,722.0,2000.0,400.0,0.9095
20000,131893,114033,129034,110710,3105.0,724.0,2000.0,400.0,0.90955
20000,131923,114069,129065,110747,3113.0,727.0,2000.0,400.0,0.9096
20000,131954,114104,129097,110783,3120.0,729.0,2000.0,400.0,0.90965
20000,131984,114139,129128,110819,3127.0,731.0,2000.0,400.0,0.9097
20000,132014,114175,129159,110855,3134.0,733.0,2000.0,400.0,0.90975
20000,132045,114210,129190,110892,3141.0,736.0,2000.0,400.0,0.9098
20000,132075,114246,129222,110928,3149.0,738.0,2000.0,400.0,0.90985
20000,132106,114281,129253,110964,3156.0,740.0,2000.0,400.0,0.9099
20000,132136,114317,129284,111000,3163.0,743.0,2000.0,400.0,0.90995
20000,132166,114352,129316,111037,3171.0,745.0,2000.0,400.0,0.91
20000,132197,114388,129347,111073,3178.0,747.0,2000.0,400.0,0.91005
20000,132227,114424,129379,111109,3185.0,750.0,2000.0,400.0,0.9101
20000,132258,114459,129410,111146,3193.0,752.0,2000.0,400.0,0.91015
20000,132288,114495,129441,111182,3200.0,754.0,2000.0,400.0,0.9102
20000,132319,114530,129473,111218,3207.0,757.0,2000.0,400.0,0.91025
20000,132349,114566,129504,111255,3215.0,759.0,2000.0,400.0,0.9103
20000,132380,114601,129535,111291,3222.0,761.0,2000.0,400.0,0.91035
20000,132410,114637,129567,111328,3229.0,764.0,2000.0,400.0,0.9104
20000,132441,114673,129598,111364,3237.0,766.0,2000.0,400.0,0.91045
20000,132471,114708,129630,111401,3244.0,768.0,2000.0,400.0,0.9105
20000,132502,114744,129661,111437,3252.0,771.0,2000.0,400.0,0.91055
20000,132532,114780,129692,111473,3259.0,773.0,2000.0,400.0,0.9106
20000,132563,114815,129724,111510,3267.0,776.0,2000.0,400.0,0.91065
20000,132593,114851,129755,111546,3274.0,778.0,2000.0,400.0,0.9107
20000,132624,114887,129787,111583,3282.0,780.0,2000.0,400.0,0.91075
20000,132654,114922,129818,111619,3290.0,783.0,2000.0,400.0,0.9108
20000,132685,114958,129850,111656,3297.0,785.0,2000.0,400.0,0.91085
20000,132715,114994,129881,111692,3305.0,788.0,2000.0,400.0,0.9109
20000,132746,115030,129913,111729,3312.0,790.0,2000.0,400.0,0.91095
20000,132776,115065,129944,111766,3320.0,793.0,2000.0,400.0,0.911
20000,132807,115101,129976,111802,3328.0,795.0,2000.0,400.0,0.91105
20000,132838,115137,130007,111839,3335.0,798.0,2000.0,400.0,0.9111
20000,132868,115173,130039,111875,3343.0,800.0,2000.0,400.0,0.91115
20000,132899,115208,130070,111912,3351.0,803.0,2000.0,400.0,0.9112
20000,132929,115244,130102,111948,3358.0,805.0,2000.0,400.0,0.91125
20000,132960,115280,130133,111985,3366.0,808.0,2000.0,400.0,0.9113
20000,132991,115316,130165,112022,3374.0,810.0,2000.0,400.0,0.91135
20000,133021,115352,130196,112058,3382.0,813.0,2000.0,400.0,0.9114
20000,133052,115388,130228,112095,3390.0,815.0,2000.0,400.0,0.91145
20000,133083,115423,130260,112132,3397.0,818.0,2000.0,400.0,0.9115
20000,133113,115459,130291,112168,3405.0,820.0,2000.0,400.0,0.91155
20000,133144,115495,130323,112205,3413.0,823.0,2000.0,400.0,0.9116
20000,133175,115531,130354,112242,3421.0,825.0,2000.0,400.0,0.91165
20000,133205,115567,130386,112279,3429.0,828.0,2000.0,400.0,0.9117
20000,133236,115603,130418,112315,3437.0,831.0,2000.0,400.0,0.91175
20000,133267,115639,130449,112352,3445.0,833.0,2000.0,400.0,0.9118
20000,133297,115675,130481,112389,3453.0,836.0,2000.0,400.0,0.91185
20000,133328,115711,130512,112426,3461.0,838.0,2000.0,400.0,0.9119
20000,133359,115747,130544,112462,3469.0,841.0,2000.0,400.0,0.91195
20000,133389,115783,130576,112499,3477.0,844.0,2000.0,400.0,0.912
20000,133420,115819,130607,112536,3485.0,846.0,2000.0,400.0,0.91205
20000,133451,115855,130639,112573,3493.0,849.0,2000.0,400.0,0.9121
20000,133482,115891,130671,112610,3501.0,851.0,2000.0,400.0,0.91215
20000,133512,115927,130702,112646,3509.0,854.0,2000.0,400.0,0.9122
20000,133543,115963,130734,112683,3517.0,857.0,2000.0,400.0,0.91225
20000,133574,115999,130766,112720,3525.0,859.0,2000.0,400.0,0.9123
20000,133605,116035,130797,112757,3533.0,862.0,2000.0,400.0,0.91235
20000,133635,116071,130829,112794,3541.0,865.0,2000.0,400.0,0.9124
20000,133666,116107,130861,112831,3549.0,867.0,2000.0,400.0,0.91245
20000,133697,116143,130893,112868,3558.0,870.0,2000.0,400.0,0.9125
20000,133728,116179,130924,112905,3566.0,873.0,2000.0,400.0,0.91255
20000,133758,116215,130956,112942,3574.0,876.0,2000.0,400.0,0.9126
20000,133789,116251,130988,112978,3582.0,878.0,2000.0,400.0,0.91265
20000,133820,116288,131020,113015,3591.0,881.0,2000.0,400.0,0.9127
20000,133851,116324,131051,113052,3599.0,884.0,2000.0,400.0,0.91275
20000,133882,116360,131083,113089,3607.0,887.0,2000.0,400.0,0.9128
20000,133913,116396,131115,113126,3615.0,889.0,2000.0,400.0,0.91285
20000,133943,116432,131147,113163,3624.0,892.0,2000.0,400.0,0.9129
20000,133974,116468,131178,113200,3632.0,895.0,2000.0,400.0,0.91295
20000,134005,116505,131210,113237,3640.0,898.0,2000.0,400.0,0.913
20000,134036,116541,131242,113275,3649.0,900.0,2000.0,400.0,0.91305
20000,134067,116577,131274,113312,3657.0,903.0,2000.0,400.0,0.9131
20000,134098,116613,131306,113349,3666.0,906.0,2000.0,400.0,0.91315
20000,134129,116649,131338,113386,3674.0,909.0,2000.0,400.0,0.9132
20000,134159,116686,131369,113423,3683.0,912.0,2000.0,400.0,0.91325
20000,134190,116722,131401,113460,3691.0,915.0,2000.0,400.0,0.9133
20000,134221,116758,131433,113497,3700.0,917.0,2000.0,400.0,0.91335
20000,134252,116795,131465,113534,3708.0,920.0,2000.0,400.0,0.9134
20000,134283,116831,131497,113571,3717.0,923.0,2000.0,400.0,0.91345
20000,134314,116867,131529,113608,3725.0,926.0,2000.0,400.0,0.9135
20000,134345,116903,131561,113646,3734.0,929.0,2000.0,400.0,0.91355
20000,134376,116940,131592,113683,3743.0,932.0,2000.0,400.0,0.9136
20000,134407,116976,131624,113720,3751.0,935.0,2000.0,400.0,0.91365
20000,134438,117012,131656,113757,3760.0,938.0,2000.0,400.0,0.9137
20000,134469,117049,131688,113794,3768.0,940.0,2000.0,400.0,0.91375
20000,134500,117085,131720,113832,3777.0,943.0,2000.0,400.0,0.9138
20000,134531,117122,131752,113869,3786.0,946.0,2000.0,400.0,0.91385
20000,134562,117158,131784,113906,3795.0,949.0,2000.0,400.0,0.9139
20000,134593,117194,131816,113943,3803.0,952.0,2000.0,400.0,0.91395
20000,134624,117231,131848,113981,3812.0,955.0,2000.0,400.0,0.914
20000,134655,117267,131880,114018,3821.0,958.0,2000.0,400.0,0.91405
20000,134686,117304,131912,114055,3830.0,961.0,2000.0,400.0,0.9141
20000,134717,117340,131944,114093,3839.0,964.0,2000.0,400.0,0.91415
20000,134748,117377,131976,114130,3847.0,967.0,2000.0,400.0,0.9142
20000,134779,117413,132008,114167,3856.0,970.0,2000.0,400.0,0.91425
20000,134810,117450,132040,114205,3865.0,973.0,2000.0,400.0,0.9143
20000,134841,117486,132072,114242,3874.0,976.0,2000.0,400.0,0.91435
20000,134872,117523,132104,114279,3883.0,979.0,2000.0,400.0,0.9144
20000,134903,117559,132136,114317,3892.0,982.0,2000.0,400.0,0.91445
20000,134934,117596,132168,114354,3901.0,985.0,2000.0,400.0,0.9145
20000,134965,117632,132200,114392,3910.0,988.0,2000.0,400.0,0.91455
20000,134996,117669,132232,114429,3919.0,992.0,2000.0,400.0,0.9146
20000,135027,117705,132264,114466,3928.0,995.0,2000.0,400.0,0.91465
20000,135058,117742,132296,114504,3937.0,998.0,2000.0,400.0,0.9147
20000,135089,117779,132328,114541,3946.0,1001.0,2000.0,400.0,0.91475
20000,135121,117815,132360,114579,3955.0,1004.0,2000.0,400.0,0.9148
20000,135152,117852,132392,114616,3964.0,1007.0,2000.0,400.0,0.91485
20000,135183,117888,132424,114654,3974.0,1010.0,2000.0,400.0,0.9149
